plant_name,plant_id_epa,plant_id_eia,unitid,generator_id,boiler_id,fuel_type_primary,fuel_type_code,fuel_type_eia,prime_mover_code,edat_capacity_mw,heat_input_mmbtu,generator_id_match_method,op_status,op_status_date
El Centro,389.0,389.0,3-1,30,,Pipeline Natural Gas,NG,NG,CT,80.0,2183972.268,X-walk from Travis,OPR,Mar/01/2012 
El Centro,389.0,389.0,3-2,32,,Pipeline Natural Gas,NG,NG,CT,80.0,2928235.95,X-walk from Travis,OPR,Mar/06/2012 
El Centro,389.0,389.0,3-2,30,,Pipeline Natural Gas,NG,NG,CT,80.0,2928235.95,X-walk from Travis,OPR,Mar/06/2012 
El Centro,389.0,389.0,4,4,4,Pipeline Natural Gas,NG,NG,ST,80.0,1976488.5590000001,X-walk from Travis,OPR,Aug/01/1968 
Harbor Generating Station,399.0,399.0,**10A,10A,,Pipeline Natural Gas,NG,NG,CT,120.0,466750.78,X-walk from Travis,OPR,Oct/01/1994 
Harbor Generating Station,399.0,399.0,**10A,5,,Pipeline Natural Gas,NG,NG,CT,120.0,466750.78,X-walk from Travis,OPR,Oct/01/1994 
Harbor Generating Station,399.0,399.0,**10B,10B,,Pipeline Natural Gas,NG,NG,CT,120.0,418858.109,X-walk from Travis,OPR,Oct/01/1994 
Harbor Generating Station,399.0,399.0,**10B,5,,Pipeline Natural Gas,NG,NG,CT,120.0,418858.109,X-walk from Travis,OPR,Oct/01/1994 
Harbor Generating Station,399.0,399.0,10,GT10,,Pipeline Natural Gas,NG,NG,GT,50.0,155247.675,X-walk from Travis,OPR,Oct/28/2001 
Harbor Generating Station,399.0,399.0,11,GT11,,Pipeline Natural Gas,NG,NG,GT,50.0,129423.47099999999,X-walk from Travis,OPR,Oct/30/2001 
Harbor Generating Station,399.0,399.0,12,GT12,,Pipeline Natural Gas,NG,NG,GT,50.0,89950.69,X-walk from Travis,OPR,Oct/26/2001 
Harbor Generating Station,399.0,399.0,13,GT13,,Pipeline Natural Gas,NG,NG,GT,50.0,68953.209,X-walk from Travis,OPR,Nov/01/2001 
Harbor Generating Station,399.0,399.0,14,GT14,,Pipeline Natural Gas,NG,NG,GT,50.0,163371.30599999998,X-walk from Travis,OPR,Nov/01/2001 
Haynes Generating Station,400.0,400.0,1,1,1,Pipeline Natural Gas,NG,NG,ST,230.0,3094901.253,X-walk from Travis,OPR,Jul/01/1962 
Haynes Generating Station,400.0,400.0,10,8,,Pipeline Natural Gas,NG,NG,CT,298.0,6326898.284,X-walk from Travis,OPR,Sep/08/2004 
Haynes Generating Station,400.0,400.0,10,10,,Pipeline Natural Gas,NG,NG,CT,298.0,6326898.284,X-walk from Travis,OPR,Sep/08/2004 
Haynes Generating Station,400.0,400.0,11,11,,Pipeline Natural Gas,NG,NG,GT,103.0,985148.053,X-walk from Travis,OPR,Mar/11/2013 
Haynes Generating Station,400.0,400.0,12,12,,Pipeline Natural Gas,NG,NG,GT,103.0,201278.795,X-walk from Travis,OPR,Apr/08/2013 
Haynes Generating Station,400.0,400.0,13,13,,Pipeline Natural Gas,NG,NG,GT,103.0,858927.272,X-walk from Travis,OPR,Jan/20/2013 
Haynes Generating Station,400.0,400.0,14,14,,Pipeline Natural Gas,NG,NG,GT,103.0,193513.75100000002,X-walk from Travis,OPR,Feb/22/2013 
Haynes Generating Station,400.0,400.0,15,15,,Pipeline Natural Gas,NG,NG,GT,104.0,855464.4720000001,X-walk from Travis,OPR,May/02/2013 
Haynes Generating Station,400.0,400.0,16,16,,Pipeline Natural Gas,NG,NG,GT,105.0,779666.542,X-walk from Travis,OPR,Apr/09/2013 
Haynes Generating Station,400.0,400.0,2,2,2,Pipeline Natural Gas,NG,NG,ST,230.0,2896651.7060000002,X-walk from Travis,OPR,Feb/01/1963 
Haynes Generating Station,400.0,400.0,9,8,,Pipeline Natural Gas,NG,NG,CT,298.0,10738333.23,X-walk from Travis,OPR,Sep/08/2004 
Haynes Generating Station,400.0,400.0,9,9,,Pipeline Natural Gas,NG,NG,CT,298.0,10738333.23,X-walk from Travis,OPR,Sep/08/2004 
Scattergood Generating Station,404.0,404.0,1,1,1,Pipeline Natural Gas,NG,NG,ST,112.0,4242505.477,X-walk from Travis,OPR,Dec/01/1958 
Scattergood Generating Station,404.0,404.0,2,2,2,Pipeline Natural Gas,NG,NG,ST,185.0,762469.13,X-walk from Travis,OPR,Jul/01/1959 
Scattergood Generating Station,404.0,404.0,4,5,,Pipeline Natural Gas,NG,NG,CT,232.0,9308255.071,X-walk from Travis,OPR,Oct/09/2015 
Scattergood Generating Station,404.0,404.0,4,4,,Pipeline Natural Gas,NG,NG,CT,232.0,9308255.071,X-walk from Travis,OPR,Oct/09/2015 
Scattergood Generating Station,404.0,404.0,6,6,,Pipeline Natural Gas,NG,NG,GT,107.0,1542524.689,X-walk from Travis,OPR,Aug/09/2015 
Scattergood Generating Station,404.0,404.0,7,7,,Pipeline Natural Gas,NG,NG,GT,109.0,1866634.102,X-walk from Travis,OPR,Sep/14/2015 
Valley Generating Station,408.0,408.0,5,5,,Pipeline Natural Gas,NG,NG,GT,50.0,91235.515,X-walk from Travis,OPR,Aug/27/2001 
Valley Generating Station,408.0,408.0,6,6,6,Pipeline Natural Gas,NG,NG,CT,290.0,7097207.512,X-walk from Travis,OPR,Aug/15/2003 
Valley Generating Station,408.0,408.0,6,8,6,Pipeline Natural Gas,NG,NG,CT,290.0,7097207.512,X-walk from Travis,OPR,Aug/15/2003 
Valley Generating Station,408.0,408.0,7,7,7,Pipeline Natural Gas,NG,NG,CT,290.0,6195129.852999999,X-walk from Travis,OPR,Aug/15/2003 
Valley Generating Station,408.0,408.0,7,8,7,Pipeline Natural Gas,NG,NG,CT,290.0,6195129.852999999,X-walk from Travis,OPR,Aug/15/2003 
Broadway,420.0,420.0,B3,B3,B3,Pipeline Natural Gas,NG,NG,ST,71.0,301024.17,860 gen file generator,RET,Dec/19/2016 
Glenarm,422.0,422.0,GT3,GT3,,Pipeline Natural Gas,NG,NG,GT,47.0,227170.508,X-walk from Travis,OPR,Jun/01/2003 
Glenarm,422.0,422.0,GT4,GT4,,Pipeline Natural Gas,NG,NG,GT,47.0,109716.40800000001,X-walk from Travis,OPR,Jun/01/2003 
Glenarm,422.0,422.0,GT5,GT5,,Pipeline Natural Gas,NG,NG,CT,71.0,174638.109,860 gen file generator,Operating,
Cherokee,469.0,469.0,4,4,4,Coal,CBL,NG,ST,400.0,23501410.81,X-walk from Travis,OPR,Nov/01/1968 
Cherokee,469.0,469.0,5,7,,Pipeline Natural Gas,NG,NG,CT,325.0,9468096.047,X-walk from Travis,OPR,May/17/2015 
Cherokee,469.0,469.0,5,5,,Pipeline Natural Gas,NG,NG,CT,325.0,9468096.047,X-walk from Travis,OPR,May/17/2015 
Cherokee,469.0,469.0,6,7,,Pipeline Natural Gas,NG,NG,CT,325.0,9999967.571,X-walk from Travis,OPR,May/22/2015 
Cherokee,469.0,469.0,6,6,,Pipeline Natural Gas,NG,NG,CT,325.0,9999967.571,X-walk from Travis,OPR,May/22/2015 
Comanche (470),470.0,470.0,1,1,1,Coal,CBL,SUB,ST,366.0,22192053.23,X-walk from Travis,OPR,Jun/01/1973 
Comanche (470),470.0,470.0,2,2,2,Coal,CBL,SUB,ST,390.0,20785564.64,X-walk from Travis,OPR,Nov/01/1975 
Comanche (470),470.0,470.0,3,3,3,Coal,CBL,SUB,ST,820.0,49585217.71,X-walk from Travis,OPR,Jul/06/2009 
Valmont,477.0,477.0,5,5,5,Coal,CBL,BIT,ST,201.0,10767351.68,X-walk from Travis,OPR,May/01/1964 
Zuni,478.0,478.0,1,1,1,Pipeline Natural Gas,NG,NG,ST,352.0,358566.374,X-walk from Travis,OPR,Aug/01/1948 
Zuni,478.0,478.0,2,1,2,Pipeline Natural Gas,NG,NG,ST,180.0,,X-walk from Travis,OPR,Aug/01/1948 
Zuni,478.0,478.0,3,2,3,Pipeline Natural Gas,NG,NG,ST,410.0,235.695,X-walk from Travis,OPR,Jun/16/1954 
Martin Drake,492.0,492.0,5,5,5,Coal,CBL,SUB,ST,53.0,51234.172,860 gen file generator,RET,Dec/31/2016 
Martin Drake,492.0,492.0,6,6,6,Coal,CBL,SUB,ST,86.0,4643511.423,X-walk from Travis,OPR,Jul/27/1968 
Martin Drake,492.0,492.0,7,7,7,Coal,CBL,SUB,ST,145.0,7948713.004,X-walk from Travis,OPR,Jun/14/1974 
George Birdsall,493.0,493.0,1,1,1,,,NG,,,,X-walk from Travis,OPR,Jul/01/1953 
George Birdsall,493.0,493.0,2,2,2,,,NG,,,,X-walk from Travis,OPR,Feb/01/1954 
George Birdsall,493.0,493.0,3,3,3,,,NG,,,,X-walk from Travis,OPR,Feb/01/1957 
Holly,502.0,502.0,4,EMD,,,,DFO,,,,X-walk from Travis,OPR,Jan/01/1993 
Holly,502.0,502.0,5,5,,,,DFO,,,,X-walk from Travis,OPR,Oct/01/1999 
Lamar,508.0,508.0,8,4,,Coal,CBL,SUB,ST,40.0,,X-walk from Travis,OPR,Apr/18/2009 
Trinidad,511.0,511.0,1,1,,,,BIT,,,,X-walk from Travis,RET,Jan/01/2017 
Trinidad,511.0,511.0,5,5,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/1999 
Trinidad,511.0,511.0,6,6,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/1999 
Trinidad,511.0,511.0,7,7,,,,DFO,,,,X-walk from Travis,OPR,Apr/01/1999 
Hayden,525.0,525.0,H1,1,H1,Coal,CBL,BIT,ST,205.0,13846052.25,X-walk from Travis,OPR,Jul/01/1965 
Hayden,525.0,525.0,H2,2,H2,Coal,CBL,BIT,ST,300.0,14389078.13,X-walk from Travis,OPR,Sep/01/1976 
Nucla,527.0,527.0,1,1,1,Coal,CBL,BIT,ST,115.0,3303629.018,X-walk from Travis,OPR,Jun/01/1990 
Nucla,527.0,527.0,1,ST4,1,Coal,CBL,BIT,ST,115.0,3303629.018,X-walk from Travis,OPR,Jun/01/1990 
Nucla,527.0,527.0,1,3,1,Coal,CBL,BIT,ST,115.0,3303629.018,X-walk from Travis,OPR,Jun/01/1990 
Nucla,527.0,527.0,1,2,1,Coal,CBL,BIT,ST,115.0,3303629.018,X-walk from Travis,OPR,Jun/01/1990 
McWilliams,533.0,533.0,**4,1,,Pipeline Natural Gas,NG,NG,CT,121.0,2817689.96,X-walk from Travis,OPR,Aug/01/1996 
McWilliams,533.0,533.0,**4,2,,Pipeline Natural Gas,NG,NG,CT,121.0,2817689.96,X-walk from Travis,OPR,Aug/01/1996 
McWilliams,533.0,533.0,**4,4,,Pipeline Natural Gas,NG,NG,CT,121.0,2817689.96,X-walk from Travis,OPR,Aug/01/1996 
McWilliams,533.0,533.0,**4,3,,Pipeline Natural Gas,NG,NG,CT,121.0,2817689.96,X-walk from Travis,OPR,Aug/01/1996 
McWilliams,533.0,533.0,**V1,VAN3,,Pipeline Natural Gas,NG,NG,CT,213.0,12112662.58,X-walk from Travis,OPR,Jul/26/2001 
McWilliams,533.0,533.0,**V1,VAN1,,Pipeline Natural Gas,NG,NG,CT,213.0,12112662.58,X-walk from Travis,OPR,Jul/26/2001 
McWilliams,533.0,533.0,**V2,VAN3,,Pipeline Natural Gas,NG,NG,CT,213.0,13399097.46,X-walk from Travis,OPR,Aug/10/2001 
McWilliams,533.0,533.0,**V2,VAN2,,Pipeline Natural Gas,NG,NG,CT,213.0,13399097.46,X-walk from Travis,OPR,Aug/10/2001 
Branford,540.0,540.0,10,UN10,,Other Oil,WO,KER,GT,20.0,5227.5,X-walk from Travis,OPR,Jul/22/1969 
Cos Cob,542.0,542.0,10,UN10,,Other Oil,WO,KER,GT,24.0,2845.0,X-walk from Travis,OPR,Sep/19/1969 
Cos Cob,542.0,542.0,11,UN11,,Other Oil,WO,KER,GT,24.0,1655.0,X-walk from Travis,OPR,Sep/19/1969 
Cos Cob,542.0,542.0,12,UN12,,Other Oil,WO,KER,GT,24.0,1675.0,X-walk from Travis,OPR,Oct/10/1969 
Cos Cob,542.0,542.0,13,UN13,,Other Oil,WO,KER,GT,24.0,2704.2,X-walk from Travis,OPR,Jun/16/2008 
Cos Cob,542.0,542.0,14,un14,,Other Oil,WO,KER,GT,24.0,4620.2,X-walk from Travis,OPR,Jun/19/2008 
Montville,546.0,546.0,5,5,5,Residual Oil,RFO,RFO,ST,90.0,31307.661,X-walk from Travis,OPR,Jan/01/1954 
Montville,546.0,546.0,6,6,6,Residual Oil,RFO,RFO,ST,430.0,152382.30800000002,X-walk from Travis,OPR,Jan/01/1971 
Kettle Falls,550.0,550.0,1,1,1,,,WDS,,,,X-walk from Travis,OPR,Aug/01/1983 
Tunnel,557.0,557.0,10,10,,Diesel Oil,DFO,JF,GT,20.0,1186.0,X-walk from Travis,OPR,Jan/01/1969 
Franklin Drive,561.0,561.0,10,UN19,,Other Oil,WO,KER,GT,20.0,1532.5,X-walk from Travis,OPR,Jan/01/1969 
Middletown,562.0,562.0,10,10,,Other Oil,WO,KER,GT,25.0,5127.5,X-walk from Travis,OPR,
Middletown,562.0,57068.0,12,12,,Diesel Oil,DFO,KER,GT,60.0,35467.117,X-walk from Travis,OPR,
Middletown,562.0,57068.0,13,13,,Diesel Oil,DFO,KER,GT,60.0,26540.461,X-walk from Travis,OPR,
Middletown,562.0,57068.0,14,14,,Diesel Oil,DFO,KER,GT,60.0,32402.535,X-walk from Travis,OPR,
Middletown,562.0,57068.0,15,15,,Diesel Oil,DFO,KER,GT,60.0,33359.376000000004,X-walk from Travis,OPR,
Middletown,562.0,562.0,2,2,2,Pipeline Natural Gas,NG,NG,ST,130.0,1456900.451,X-walk from Travis,OPR,
Middletown,562.0,562.0,3,3,3,Pipeline Natural Gas,NG,NG,ST,260.0,1536688.019,X-walk from Travis,OPR,
Middletown,562.0,562.0,4,4,4,Residual Oil,RFO,RFO,ST,430.0,47207.879,X-walk from Travis,OPR,
South Meadow Station,563.0,563.0,11A,11,,Diesel Oil,DFO,KER,GT,25.0,3588.0,X-walk from Travis,OPR,Aug/01/1970 
South Meadow Station,563.0,563.0,11B,11,,Diesel Oil,DFO,KER,GT,25.0,3588.0,X-walk from Travis,OPR,Aug/01/1970 
South Meadow Station,563.0,563.0,12A,12,,Diesel Oil,DFO,KER,GT,25.0,3621.0,X-walk from Travis,OPR,Aug/01/1970 
South Meadow Station,563.0,563.0,12B,12,,Diesel Oil,DFO,KER,GT,25.0,3621.0,X-walk from Travis,OPR,Aug/01/1970 
South Meadow Station,563.0,563.0,13A,13,,Diesel Oil,DFO,KER,GT,25.0,2502.0,X-walk from Travis,OPR,Aug/01/1970 
South Meadow Station,563.0,563.0,13B,13,,Diesel Oil,DFO,KER,GT,25.0,2672.9,X-walk from Travis,OPR,Aug/01/1970 
South Meadow Station,563.0,563.0,14A,14,,Diesel Oil,DFO,KER,GT,25.0,2440.2,X-walk from Travis,OPR,Aug/01/1970 
South Meadow Station,563.0,563.0,14B,14,,Diesel Oil,DFO,KER,GT,25.0,2440.2,X-walk from Travis,OPR,Aug/01/1970 
Curtis H. Stanton Energy Center,564.0,564.0,1,1,1,Coal,CBL,BIT,ST,468.0,15040417.6,X-walk from Travis,OPR,May/12/1987 
Curtis H. Stanton Energy Center,564.0,564.0,2,2,2,Coal,CBL,BIT,ST,480.0,29436063.82,X-walk from Travis,OPR,Mar/29/1996 
Curtis H. Stanton Energy Center,564.0,564.0,CCB,B,,Pipeline Natural Gas,NG,NG,CT,334.0,11236431.44,X-walk from Travis,OPR,Oct/12/2009 
Curtis H. Stanton Energy Center,564.0,564.0,CCB,B1,,Pipeline Natural Gas,NG,NG,CT,334.0,11236431.44,X-walk from Travis,OPR,Oct/12/2009 
Torrington Terminal,565.0,565.0,10,UN10,,Other Oil,WO,KER,GT,20.0,1407.5,X-walk from Travis,OPR,Jan/01/1969 
Bridgeport Harbor Station,568.0,568.0,BHB3,3,BHB3,Coal,CBL,SUB,ST,410.0,2310510.221,X-walk from Travis,OPR,Aug/01/1968 
Bridgeport Harbor Station,568.0,568.0,BHB4,4,,Other Oil,WO,KER,GT,22.0,1020.0,X-walk from Travis,OPR,Jan/01/1967 
Norwich,581.0,880022.0,TRBINE,5,,Diesel Oil,DFO,,GT,18.0,5876.9,X-walk from Travis,OPR,Oct/01/1972 
J C McNeil,589.0,589.0,1,1,1,Wood,WDS,WDS,ST,60.0,4746730.175,X-walk from Travis,OPR,Jun/02/1984 
Christiana Substation,591.0,591.0,11,CH11,,Diesel Oil,DFO,DFO,GT,28.0,1717.0,X-walk from Travis,OPR,Nov/01/1973 
Christiana Substation,591.0,591.0,14,CH14,,Diesel Oil,DFO,DFO,GT,28.0,1179.0,X-walk from Travis,OPR,Nov/01/1973 
Delaware City,592.0,592.0,10,DC10,,Diesel Oil,DFO,DFO,GT,18.0,1068.0,X-walk from Travis,OPR,Apr/01/1968 
Edge Moor,593.0,593.0,10,10,,Diesel Oil,DFO,DFO,GT,15.0,770.1,X-walk from Travis,OPR,Jun/01/1963 
Edge Moor,593.0,593.0,3,3,3,Pipeline Natural Gas,NG,NG,ST,95.0,1231353.18,X-walk from Travis,OPR,Dec/01/1954 
Edge Moor,593.0,593.0,4,4,4,Pipeline Natural Gas,NG,NG,ST,190.0,2823595.2169999997,X-walk from Travis,OPR,Apr/01/1966 
Edge Moor,593.0,593.0,5,5,5,Residual Oil,RFO,NG,ST,475.0,5630955.8,X-walk from Travis,OPR,Aug/01/1973 
Indian River,594.0,55318.0,10,10,,Diesel Oil,DFO,,GT,21.0,703.0,X-walk from Travis,OPR,Jun/01/1967 
Indian River,594.0,55318.0,4,4,4,Coal,CBL,,ST,450.0,5140207.484,X-walk from Travis,OPR,Jun/01/1980 
West Substation,597.0,597.0,10,WEST,,Diesel Oil,DFO,DFO,GT,20.0,5411.0,X-walk from Travis,OPR,Jun/01/1964 
McKee Run,599.0,599.0,1,1,1,Pipeline Natural Gas,NG,NG,ST,19.0,1144.572,X-walk from Travis,RET,Jun/01/2017 
McKee Run,599.0,599.0,2,2,2,Pipeline Natural Gas,NG,NG,ST,19.0,972.9780000000001,X-walk from Travis,RET,Jun/01/2017 
McKee Run,599.0,599.0,3,3,3,Pipeline Natural Gas,NG,NG,ST,110.0,394859.61299999995,X-walk from Travis,OPR,May/17/1995 
Brandon Shores,602.0,602.0,1,1,1,Coal,CBL,BIT,ST,735.0,29329176.46,X-walk from Travis,OPR,May/15/1984 
Brandon Shores,602.0,602.0,2,2,2,Coal,CBL,BIT,ST,735.0,24932743.58,X-walk from Travis,OPR,May/28/1991 
Fredonia Generating Station,607.0,607.0,CT3,3,,Natural Gas,NG,NG,GT,62.0,823305.608,X-walk from Travis,OPR,Jul/08/2001 
Fredonia Generating Station,607.0,607.0,CT4,4,,Natural Gas,NG,NG,GT,62.0,603862.306,X-walk from Travis,OPR,Jul/15/2001 
Cape Canaveral,609.0,609.0,CCCT3A,3A,,Pipeline Natural Gas,NG,NG,CT,450.0,14934473.63,X-walk from Travis,OPR,Dec/15/2012 
Cape Canaveral,609.0,609.0,CCCT3A,3ST,,Pipeline Natural Gas,NG,NG,CT,450.0,14934473.63,X-walk from Travis,OPR,Dec/15/2012 
Cape Canaveral,609.0,609.0,CCCT3B,3B,,Pipeline Natural Gas,NG,NG,CT,450.0,14111548.05,X-walk from Travis,OPR,Dec/05/2012 
Cape Canaveral,609.0,609.0,CCCT3B,3ST,,Pipeline Natural Gas,NG,NG,CT,450.0,14111548.05,X-walk from Travis,OPR,Dec/05/2012 
Cape Canaveral,609.0,609.0,CCCT3C,3ST,,Pipeline Natural Gas,NG,NG,CT,450.0,15248083.24,X-walk from Travis,OPR,Nov/19/2012 
Cape Canaveral,609.0,609.0,CCCT3C,3C,,Pipeline Natural Gas,NG,NG,CT,450.0,15248083.24,X-walk from Travis,OPR,Nov/19/2012 
Fort Myers,612.0,612.0,FMCT2A,2A,,Pipeline Natural Gas,NG,NG,CT,300.0,9071824.367,X-walk from Travis,OPR,Sep/22/2000 
Fort Myers,612.0,612.0,FMCT2A,ST1,,Pipeline Natural Gas,NG,NG,CT,300.0,9071824.367,X-walk from Travis,OPR,Sep/22/2000 
Fort Myers,612.0,612.0,FMCT2A,ST2,,Pipeline Natural Gas,NG,NG,CT,300.0,9071824.367,X-walk from Travis,OPR,Sep/22/2000 
Fort Myers,612.0,612.0,FMCT2B,ST2,,Pipeline Natural Gas,NG,NG,CT,300.0,11120132.7,X-walk from Travis,OPR,Sep/22/2000 
Fort Myers,612.0,612.0,FMCT2B,ST1,,Pipeline Natural Gas,NG,NG,CT,300.0,11120132.7,X-walk from Travis,OPR,Sep/22/2000 
Fort Myers,612.0,612.0,FMCT2B,2B,,Pipeline Natural Gas,NG,NG,CT,300.0,11120132.7,X-walk from Travis,OPR,Sep/22/2000 
Fort Myers,612.0,612.0,FMCT2C,ST1,,Pipeline Natural Gas,NG,NG,CT,300.0,11911892.64,X-walk from Travis,OPR,Jan/01/2001 
Fort Myers,612.0,612.0,FMCT2C,ST2,,Pipeline Natural Gas,NG,NG,CT,300.0,11911892.64,X-walk from Travis,OPR,Jan/01/2001 
Fort Myers,612.0,612.0,FMCT2C,2C,,Pipeline Natural Gas,NG,NG,CT,300.0,11911892.64,X-walk from Travis,OPR,Jan/01/2001 
Fort Myers,612.0,612.0,FMCT2D,ST2,,Pipeline Natural Gas,NG,NG,CT,300.0,10848392.48,X-walk from Travis,OPR,Feb/05/2001 
Fort Myers,612.0,612.0,FMCT2D,ST1,,Pipeline Natural Gas,NG,NG,CT,300.0,10848392.48,X-walk from Travis,OPR,Feb/05/2001 
Fort Myers,612.0,612.0,FMCT2D,2D,,Pipeline Natural Gas,NG,NG,CT,300.0,10848392.48,X-walk from Travis,OPR,Feb/05/2001 
Fort Myers,612.0,612.0,FMCT2E,2E,,Pipeline Natural Gas,NG,NG,CT,300.0,12021590.46,X-walk from Travis,OPR,Mar/12/2001 
Fort Myers,612.0,612.0,FMCT2E,ST1,,Pipeline Natural Gas,NG,NG,CT,300.0,12021590.46,X-walk from Travis,OPR,Mar/12/2001 
Fort Myers,612.0,612.0,FMCT2E,ST2,,Pipeline Natural Gas,NG,NG,CT,300.0,12021590.46,X-walk from Travis,OPR,Mar/12/2001 
Fort Myers,612.0,612.0,FMCT2F,ST2,,Pipeline Natural Gas,NG,NG,CT,300.0,10942186.99,X-walk from Travis,OPR,Apr/07/2001 
Fort Myers,612.0,612.0,FMCT2F,ST1,,Pipeline Natural Gas,NG,NG,CT,300.0,10942186.99,X-walk from Travis,OPR,Apr/07/2001 
Fort Myers,612.0,612.0,FMCT2F,2F,,Pipeline Natural Gas,NG,NG,CT,300.0,10942186.99,X-walk from Travis,OPR,Apr/07/2001 
Fort Myers,612.0,612.0,GFM01,GT1,,Diesel Oil,DFO,DFO,GT,63.0,28529.5,X-walk from Travis,OPR,Apr/03/1974 
Fort Myers,612.0,612.0,GFM02,GT2,,Diesel Oil,DFO,DFO,GT,63.0,2173.4,X-walk from Travis,OPR,Apr/03/1974 
Fort Myers,612.0,612.0,GFM03,3,,Diesel Oil,DFO,DFO,GT,63.0,24985.8,X-walk from Travis,OPR,Apr/03/1974 
Fort Myers,612.0,612.0,GFM04,4,,Diesel Oil,DFO,DFO,GT,63.0,29350.8,X-walk from Travis,OPR,Apr/03/1974 
Fort Myers,612.0,612.0,GFM05,5,,Diesel Oil,DFO,DFO,GT,63.0,17319.0,X-walk from Travis,OPR,Apr/03/1974 
Fort Myers,612.0,612.0,GFM06,6,,Diesel Oil,DFO,DFO,GT,63.0,15060.0,X-walk from Travis,OPR,Apr/03/1974 
Fort Myers,612.0,612.0,GFM07,7,,Diesel Oil,DFO,DFO,GT,63.0,29538.4,X-walk from Travis,OPR,Apr/03/1974 
Fort Myers,612.0,612.0,GFM08,8,,Diesel Oil,DFO,DFO,GT,63.0,,X-walk from Travis,OPR,Apr/03/1974 
Fort Myers,612.0,612.0,GFM09,9,,Diesel Oil,DFO,DFO,GT,63.0,27725.2,X-walk from Travis,OPR,Apr/03/1974 
Fort Myers,612.0,612.0,GFM10,G10,,Diesel Oil,DFO,DFO,GT,63.0,22881.6,X-walk from Travis,OPR,Apr/03/1974 
Fort Myers,612.0,612.0,GFM11,11,,Diesel Oil,DFO,DFO,GT,63.0,45712.3,X-walk from Travis,OPR,Apr/03/1974 
Fort Myers,612.0,612.0,GFM12,12,,Diesel Oil,DFO,DFO,GT,63.0,23717.8,X-walk from Travis,OPR,Apr/03/1974 
Fort Myers,612.0,612.0,PFM3A,CT1,,Pipeline Natural Gas,NG,NG,GT,198.0,1136186.008,X-walk from Travis,OPR,Apr/14/2003 
Fort Myers,612.0,612.0,PFM3B,CT2,,Pipeline Natural Gas,NG,NG,GT,198.0,862051.734,X-walk from Travis,OPR,Mar/15/2003 
Lauderdale,613.0,613.0,4GT1,4GT1,,Pipeline Natural Gas,NG,NG,CT,255.0,5345509.244,X-walk from Travis,OPR,May/23/1993 
Lauderdale,613.0,613.0,4GT1,ST4,,Pipeline Natural Gas,NG,NG,CT,255.0,5345509.244,X-walk from Travis,OPR,May/23/1993 
Lauderdale,613.0,613.0,4GT2,4GT2,,Pipeline Natural Gas,NG,NG,CT,255.0,6232093.609,X-walk from Travis,OPR,May/23/1993 
Lauderdale,613.0,613.0,4GT2,ST4,,Pipeline Natural Gas,NG,NG,CT,255.0,6232093.609,X-walk from Travis,OPR,May/23/1993 
Lauderdale,613.0,613.0,5GT1,5GT1,,Pipeline Natural Gas,NG,NG,CT,255.0,6598811.591,X-walk from Travis,OPR,May/23/1993 
Lauderdale,613.0,613.0,5GT1,ST5,,Pipeline Natural Gas,NG,NG,CT,255.0,6598811.591,X-walk from Travis,OPR,May/23/1993 
Lauderdale,613.0,613.0,5GT2,5GT2,,Pipeline Natural Gas,NG,NG,CT,255.0,6671330.267999999,X-walk from Travis,OPR,May/23/1993 
Lauderdale,613.0,613.0,5GT2,ST5,,Pipeline Natural Gas,NG,NG,CT,255.0,6671330.267999999,X-walk from Travis,OPR,May/23/1993 
Lauderdale,613.0,613.0,GFL01,1,,Pipeline Natural Gas,NG,NG,GT,42.0,25037.3,X-walk from Travis,OPR,Aug/01/1970 
Lauderdale,613.0,613.0,GFL02,2,,Pipeline Natural Gas,NG,NG,GT,42.0,24490.4,X-walk from Travis,OPR,Aug/01/1970 
Lauderdale,613.0,613.0,GFL03,3,,Pipeline Natural Gas,NG,NG,GT,42.0,7472.6,X-walk from Travis,OPR,Aug/01/1970 
Lauderdale,613.0,613.0,GFL04,4,,Pipeline Natural Gas,NG,NG,GT,42.0,11619.4,X-walk from Travis,OPR,Aug/01/1970 
Lauderdale,613.0,613.0,GFL05,5,,Pipeline Natural Gas,NG,NG,GT,42.0,7359.6,X-walk from Travis,OPR,Aug/01/1970 
Lauderdale,613.0,613.0,GFL06,6,,Pipeline Natural Gas,NG,NG,GT,42.0,24630.8,X-walk from Travis,OPR,Aug/01/1970 
Lauderdale,613.0,613.0,GFL07,7,,Pipeline Natural Gas,NG,NG,GT,42.0,935.0,X-walk from Travis,OPR,Aug/01/1970 
Lauderdale,613.0,613.0,GFL08,8,,Pipeline Natural Gas,NG,NG,GT,42.0,31474.1,X-walk from Travis,OPR,Aug/01/1970 
Lauderdale,613.0,613.0,GFL09,9,,Pipeline Natural Gas,NG,NG,GT,42.0,18939.2,X-walk from Travis,OPR,Aug/01/1970 
Lauderdale,613.0,613.0,GFL10,10,,Pipeline Natural Gas,NG,NG,GT,42.0,31049.4,X-walk from Travis,OPR,Aug/01/1970 
Lauderdale,613.0,613.0,GFL11,11,,Pipeline Natural Gas,NG,NG,GT,42.0,24740.8,X-walk from Travis,OPR,Aug/01/1970 
